ticker,block_index,archetype,category,cell,score,reason_cell,reason_text,confidence,source,composite_0_10,composite_0_100
GTX,31,B: Durable Compounder,Valuation,C392,3,D392,FCF yield                                            6.4%  -> A (9.5)   band: >= 6.0% | Fwd P/E vs own 5-yr median                         -52.3%  -> F (1.5)   band: < -30.0% | Fwd TEV/EBITDA vs peer median                      -38.0%  -> F (1.5)   band: < -30.0% | PEG                                                  2.11  -> D (3.5)   band: <= 2.50,high,auto,6.75,67.5
GTX,31,B: Durable Compounder,Growth,C393,6,D393,Fwd revenue growth                                   4.5%  -> C (5.5)   band: >= 3.0% | Fwd EPS growth                                       6.4%  -> C (5.5)   band: >= 5.0% | 3-yr gross margin trend (bps)                     +144bps  -> A (9.5)   band: >= +100bps,high,auto,6.75,67.5
GTX,31,B: Durable Compounder,Profitability,C394,7,D394,ROIC 3-yr average                                   64.4%  -> A (9.5)   band: >= 20.0% | ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin vs peer set                            37.5%  -> D (3.5)   band: >= 25.0% | Return on equity                                   -44.5%  -> F (1.5)   band: < 5.0%,high,auto,6.75,67.5
GTX,31,B: Durable Compounder,Financials,C395,6,D395,Net debt / EBITDA                                   1.97x  -> C (5.5)   band: <= 2.50x | EBIT / interest expense                             5.16x  -> C (5.5)   band: >= 4.00x | FCF / net income (3-yr)                            121.9%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                       46.3%  -> F (1.5)   band: > 6.0%,high,auto,6.75,67.5
GTX,31,B: Durable Compounder,Business Quality,C396,10,D396,"ROIC persistence (share of yrs >12%)               100.0%  -> A (9.5)   band: >= 80.0% | Gross margin stability (band, bps)                +144bps  -> A (9.5)   band: <= +200bps",medium,tier3,6.75,67.5
GTX,31,B: Durable Compounder,Management,C397,6,D397,"SBC as % of revenue                                  0.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,6.75,67.5
GTX,31,B: Durable Compounder,Income,C398,6,D398,Revenue change in weakest year shown               -10.6%  -> C (5.5)   band: >= -20.0%,low,tier3,6.75,67.5
GTX,31,B: Durable Compounder,Market Sentiment,C399,8,D399,Short interest % of float                            2.9%  -> B (7.5)   band: <= 5.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,6.75,67.5
GTX,31,B: Durable Compounder,EPS/Revison Trends,C400,10,D400,"FY2 consensus EPS change vs 3mo ago                  5.5%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      4  -> C (5.5)   band: >= 4",high,auto,6.75,67.5
GTX,31,B: Durable Compounder,Industry/Sector Tailwinds,C401,6,D401,Peer-median fwd revenue growth                       3.7%  -> C (5.5)   band: >= 0.0%,low,auto,6.75,67.5
HIMX,32,D: Cyclical / Commodity,Valuation,C405,7,D405,FCF yield                                            3.1%  -> C (5.5)   band: >= 2.5% | Fwd P/E vs own 5-yr median                          27.7%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                       20.5%  -> B (7.5)   band: >= 10.0% | PEG                                                  1.49  -> C (5.5)   band: <= 1.80,high,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Growth,C406,10,D406,Fwd revenue growth                                  24.3%  -> A (9.5)   band: >= 15.0% | Fwd EPS growth                                     150.0%  -> A (9.5)   band: >= 20.0% | 3-yr gross margin trend (bps)                     -998bps  -> F (1.5)   band: < -200bps,high,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Profitability,C407,3,D407,ROIC 3-yr average                                    5.0%  -> D (3.5)   band: >= 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                     3.6%  -> F (1.5)   band: < 5.0%,high,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Financials,C408,2,D408,Net debt / EBITDA                                   6.33x  -> F (1.5)   band: > 4.00x | EBIT / interest expense                            13.19x  -> A (9.5)   band: >= 12.00x | FCF / net income (3-yr)                            201.7%  -> A (9.5)   band: >= 100.0% | Diluted share count 3-yr CAGR                      -20.7%  -> A (9.5)   band: <= 0.0%,high,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Business Quality,C409,4,D409,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)               +1268bps  -> D (3.5)   band: <= +1500bps",medium,tier3,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Management,C410,7,D410,"SBC as % of revenue                                  0.1%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Income,C411,4,D411,Revenue change in weakest year shown               -21.3%  -> D (3.5)   band: >= -35.0%,low,tier3,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Market Sentiment,C412,8,D412,Short interest % of float                            6.7%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50,medium,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,EPS/Revison Trends,C413,7,D413,"FY2 consensus EPS change vs 3mo ago                122.2%  -> A (9.5)   band: >= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",medium,auto,5.95,59.5
HIMX,32,D: Cyclical / Commodity,Industry/Sector Tailwinds,C414,10,D414,Peer-median fwd revenue growth                      25.1%  -> A (9.5)   band: >= 10.0%,low,auto,5.95,59.5
HUT,33,C: High Growth,Valuation,C418,2,D418,FCF yield                                           -6.5%  -> F (1.5)   band: < 1.0%,low,auto,4.15,41.5
HUT,33,C: High Growth,Growth,C419,6,D419,Fwd revenue growth (high-growth bands)              86.4%  -> A (9.5)   band: >= 40.0% | Rule of 40 (growth% + FCF margin%)                -200.03  -> F (1.5)   band: < 10 | Gross margin                                        54.2%  -> C (5.5)   band: >= 50.0%,high,auto,4.15,41.5
HUT,33,C: High Growth,Profitability,C420,3,D420,ROIC 3-yr average                                   -1.9%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin vs peer set                            62.5%  -> B (7.5)   band: >= 55.0% | Return on equity                                   -27.4%  -> F (1.5)   band: < 5.0%,high,auto,4.15,41.5
HUT,33,C: High Growth,Financials,C421,2,D421,Cash runway (yrs) -- dominant when FCF-negative          0.06y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                  -0.92x  -> A (9.5)   band: <= 0.50x | Diluted share count 3-yr CAGR                        7.5%  -> F (1.5)   band: > 6.0%,high,auto,4.15,41.5
HUT,33,C: High Growth,Business Quality,C422,3,D422,"ROIC persistence (share of yrs >12%)                25.0%  -> D (3.5)   band: >= 20.0% | Gross margin stability (band, bps)               +2080bps  -> F (1.5)   band: > +1500bps",medium,tier3,4.15,41.5
HUT,33,C: High Growth,Management,C423,2,D423,"SBC as % of revenue                                 36.9%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,4.15,41.5
HUT,33,C: High Growth,Income,C424,10,D424,Revenue change in weakest year shown                 9.5%  -> A (9.5)   band: >= 0.0%,low,tier3,4.15,41.5
HUT,33,C: High Growth,Market Sentiment,C425,4,D425,Short interest % of float                           11.6%  -> D (3.5)   band: <= 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,4.15,41.5
HUT,33,C: High Growth,EPS/Revison Trends,C426,7,D426,"FY2 consensus EPS change vs 3mo ago                 21.6%  -> A (9.5)   band: >= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",low,auto,4.15,41.5
HUT,33,C: High Growth,Industry/Sector Tailwinds,C427,10,D427,Peer-median fwd revenue growth                      21.9%  -> A (9.5)   band: >= 10.0%,low,auto,4.15,41.5
IBRX,34,E: Early Biotech,Valuation,C431,2,D431,FCF yield                                           -4.0%  -> F (1.5)   band: < 1.0%,low,auto,4.5,45.0
IBRX,34,E: Early Biotech,Growth,C432,7,D432,Fwd revenue growth                                  96.2%  -> A (9.5)   band: >= 15.0% | 3-yr gross margin trend (bps)                      -66bps  -> D (3.5)   band: >= -200bps,medium,auto,4.5,45.0
IBRX,34,E: Early Biotech,Profitability,C433,10,D433,ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                            85.7%  -> A (9.5)   band: >= 75.0% | Return on equity                                   170.7%  -> A (9.5)   band: >= 20.0%,high,auto,4.5,45.0
IBRX,34,E: Early Biotech,Financials,C434,2,D434,Cash runway (yrs) -- dominant when FCF-negative          0.30y  -> F (1.5)   band: < 1.50y | Net debt / EBITDA                                  -1.75x  -> A (9.5)   band: <= 0.50x | Diluted share count 3-yr CAGR                       32.0%  -> F (1.5)   band: > 6.0%,high,auto,4.5,45.0
IBRX,34,E: Early Biotech,Business Quality,C435,6,D435,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)                 +66bps  -> A (9.5)   band: <= +200bps",medium,tier3,4.5,45.0
IBRX,34,E: Early Biotech,Management,C436,2,D436,"SBC as % of revenue                                 25.1%  -> F (1.5)   band: > 15.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,4.5,45.0
IBRX,34,E: Early Biotech,Income,C437,10,D437,Revenue change in weakest year shown               159.2%  -> A (9.5)   band: >= 0.0%,low,tier3,4.5,45.0
IBRX,34,E: Early Biotech,Market Sentiment,C438,2,D438,Short interest % of float                           34.6%  -> F (1.5)   band: > 15.0% | Institutional ownership trend                           1  -> A (9.5)   band: >= 0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,4.5,45.0
IBRX,34,E: Early Biotech,EPS/Revison Trends,C439,4,D439,"FY2 consensus EPS change vs 3mo ago                 50.0%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                          0.0%  -> F (1.5)   band: < 30.0% | EPS beats, last 8Q                                      2  -> D (3.5)   band: >= 2",high,auto,4.5,45.0
IBRX,34,E: Early Biotech,Industry/Sector Tailwinds,C440,10,D440,Peer-median fwd revenue growth                      27.7%  -> A (9.5)   band: >= 10.0%,low,auto,4.5,45.0
ICHR,35,C: High Growth,Valuation,C444,2,D444,FCF yield                                           -0.6%  -> F (1.5)   band: < 1.0% | Fwd TEV/EBITDA vs peer median                     -187.0%  -> F (1.5)   band: < -30.0% | PEG                                                  0.79  -> A (9.5)   band: <= 1.00,high,auto,4.4,44.0
ICHR,35,C: High Growth,Growth,C445,4,D445,Fwd revenue growth (high-growth bands)              20.3%  -> C (5.5)   band: >= 15.0% | Rule of 40 (growth% + FCF margin%)                  18.58  -> D (3.5)   band: >= 10 | Gross margin                                         9.3%  -> F (1.5)   band: < 35.0%,high,auto,4.4,44.0
ICHR,35,C: High Growth,Profitability,C446,2,D446,ROIC 3-yr average                                   -2.8%  -> F (1.5)   band: < 4.0% | ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin vs peer set                             0.0%  -> F (1.5)   band: < 25.0% | Return on equity                                    -7.4%  -> F (1.5)   band: < 5.0%,high,auto,4.4,44.0
ICHR,35,C: High Growth,Financials,C447,6,D447,Cash runway (yrs) -- dominant when FCF-negative          5.86y  -> B (7.5)   band: >= 4.00y | Net debt / EBITDA                                   2.28x  -> C (5.5)   band: <= 2.50x | Diluted share count 3-yr CAGR                        5.3%  -> D (3.5)   band: <= 6.0%,high,auto,4.4,44.0
ICHR,35,C: High Growth,Business Quality,C448,4,D448,"ROIC persistence (share of yrs >12%)                 0.0%  -> F (1.5)   band: < 20.0% | Gross margin stability (band, bps)                +729bps  -> C (5.5)   band: <= +800bps",medium,tier3,4.4,44.0
ICHR,35,C: High Growth,Management,C449,4,D449,"SBC as % of revenue                                  1.7%  -> A (9.5)   band: <= 5.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2 | Insider net open-market activity                       -2  -> F (1.5)   band: < -1.50",high,auto,4.4,44.0
ICHR,35,C: High Growth,Income,C450,2,D450,Revenue change in weakest year shown               -36.6%  -> F (1.5)   band: < -35.0%,low,tier3,4.4,44.0
ICHR,35,C: High Growth,Market Sentiment,C451,6,D451,Short interest % of float                            6.4%  -> C (5.5)   band: <= 8.0% | Institutional ownership trend                           0  -> C (5.5)   band: >= -0.50 | Insider net open-market activity (6mo)                 -2  -> F (1.5)   band: < -1.50,high,auto,4.4,44.0
ICHR,35,C: High Growth,EPS/Revison Trends,C452,10,D452,"FY2 consensus EPS change vs 3mo ago                 18.5%  -> A (9.5)   band: >= 5.0% | Revision breadth (share up)                        100.0%  -> A (9.5)   band: >= 70.0% | EPS beats, last 8Q                                      3  -> D (3.5)   band: >= 2",high,auto,4.4,44.0
ICHR,35,C: High Growth,Industry/Sector Tailwinds,C453,10,D453,Peer-median fwd revenue growth                      20.0%  -> A (9.5)   band: >= 10.0%,low,auto,4.4,44.0
INCY,36,B: Durable Compounder,Valuation,C457,10,D457,FCF yield                                            7.9%  -> A (9.5)   band: >= 6.0% | Fwd P/E vs own 5-yr median                         184.0%  -> A (9.5)   band: >= 25.0% | Fwd TEV/EBITDA vs peer median                       53.1%  -> A (9.5)   band: >= 25.0% | PEG                                                 28.47  -> F (1.5)   band: > 2.50,high,auto,7.75,77.5
